"NAME","BASIN","REGION","BASIN_ID","area","area_km2","BCU_name"
"Caspian Sea South West Coast - FSU","Caspian Sea South West Coast","FSU",31,37.2783475929987,338417.470868827,"31|FSU"
"Danube - FSU","Danube","FSU",39,4.98521951990988,41684.99327573,"39|FSU"
"Dnieper - FSU","Dnieper","FSU",42,66.0033239742786,511732.463504726,"42|FSU"
"Dniester Black Sea North Coast - FSU","Dniester Black Sea North Coast","FSU",43,19.7029910122115,162723.205487494,"43|FSU"
"Don - FSU","Don","FSU",44,54.9446559010372,439083.786516578,"44|FSU"
"Finland Neva - FSU","Finland Neva","FSU",51,38.1091123031553,234082.135386595,"51|FSU"
"Gobi Interior - FSU","Gobi Interior","FSU",54,3.15181963887976,24993.7936691233,"54|FSU"
"Japan - FSU","Japan","FSU",71,0.745367978910006,6531.47363726511,"71|FSU"
"Kara Sea Coast - FSU","Kara Sea Coast","FSU",74,142.429657740246,672080.017117019,"74|FSU"
"Lake Balkash - FSU","Lake Balkash","FSU",77,46.6855888250367,401916.698212351,"77|FSU"
"Lena - FSU","Lena","FSU",79,417.76859119321,2477833.69822971,"79|FSU"
"Ob - FSU","Ob","FSU",105,442.018400070531,3002697.03552278,"105|FSU"
"Oder Wisla Neman Daugava Neva Poland Baltic Coast - FSU","Oder Wisla Neman Daugava Neva Poland Baltic Coast","FSU",106,27.2829156200095,192354.071595215,"106|FSU"
"Russia South East Coast - FSU","Russia South East Coast","FSU",123,13.1857694423042,111173.216064647,"123|FSU"
"Scandinavia North Coast - FSU","Scandinavia North Coast","FSU",127,47.8208593550724,236147.734973259,"127|FSU"
"Siberia North Coast - FSU","Siberia North Coast","FSU",131,314.891611649084,1204002.45358459,"131|FSU"
"Siberia West Coast - FSU","Siberia West Coast","FSU",132,577.151055068633,3030293.78125036,"132|FSU"
"Syr Darya - FSU","Syr Darya","FSU",146,120.169189940949,1039645.46575559,"146|FSU"
"Tarim Interior - FSU","Tarim Interior","FSU",148,2.80814818779262,26139.254680909,"148|FSU"
"Ural Caspian Sea Coast - FSU","Ural Caspian Sea Coast","FSU",154,89.8767261313675,735674.661623416,"154|FSU"
"Volga - FSU","Volga","FSU",157,203.59354238698,1410727.69809135,"157|FSU"
"Yenisey - FSU","Yenisey","FSU",160,349.0750019229,2190506.10222536,"160|FSU"
"Amazon - LAM","Amazon","LAM",9,486.780077931147,5925336.49909458,"9|LAM"
"California - LAM","California","LAM",27,12.277303755465,133751.602885291,"27|LAM"
"Caribbean - LAM","Caribbean","LAM",28,18.2195496759267,210085.375759838,"28|LAM"
"Carribean Coast - LAM","Carribean Coast","LAM",29,28.1879330955781,342254.363448256,"29|LAM"
"Central America Carribean Coast - LAM","Central America Carribean Coast","LAM",32,77.4389887699312,906204.987996335,"32|LAM"
"Central America Pacific Coast - LAM","Central America Pacific Coast","LAM",33,77.7277963796977,886340.351136259,"33|LAM"
"Columbia Ecuador Pacific Coast - LAM","Columbia Ecuador Pacific Coast","LAM",37,16.885340271399,207407.420084339,"37|LAM"
"East Brazil South Atlantic Coast - LAM","East Brazil South Atlantic Coast","LAM",46,23.3233391301031,285367.670890867,"46|LAM"
"La Plata - LAM","La Plata","LAM",75,235.104160777778,2659173.34920901,"75|LAM"
"La Puna Region - LAM","La Puna Region","LAM",76,28.3249346874291,326056.005455247,"76|LAM"
"Magdalena - LAM","Magdalena","LAM",83,21.2391017830768,259630.159521387,"83|LAM"
"Mar Chiquita Salinas Grandes - LAM","Mar Chiquita Salinas Grandes","LAM",84,28.6933240096602,307876.481254837,"84|LAM"
"Negro Central Patagonia South Argentina South Atlantic Coast - LAM","Negro Central Patagonia South Argentina South Atlantic Coast","LAM",93,79.9499701836478,705678.746728697,"93|LAM"
"North America Colorado - LAM","North America Colorado","LAM",97,1.37250634886812,14421.2025816076,"97|LAM"
"North Brazil South Atlantic Coast - LAM","North Brazil South Atlantic Coast","LAM",99,22.0167573309247,270274.607402336,"99|LAM"
"North Chile Pacific Coast - LAM","North Chile Pacific Coast","LAM",100,39.1597119573662,413904.338739089,"100|LAM"
"North East South America South Atlantic Coast - LAM","North East South America South Atlantic Coast","LAM",101,45.7308233811316,561056.784910494,"101|LAM"
"Orinoco - LAM","Orinoco","LAM",108,76.5733276823694,937394.081795556,"108|LAM"
"Pampas Region North Argentina South Atlantic Coast - LAM","Pampas Region North Argentina South Atlantic Coast","LAM",111,39.3456825485111,391665.078336988,"111|LAM"
"Parnaiba - LAM","Parnaiba","LAM",113,27.1583925645221,331511.639634288,"113|LAM"
"Peru Pacific Coast - LAM","Peru Pacific Coast","LAM",116,24.1761151548996,290695.997022633,"116|LAM"
"Rio Grande Mexico Interior - LAM","Rio Grande Mexico Interior","LAM",122,45.9892497176791,503787.798254343,"122|LAM"
"Sao Francisco - LAM","Sao Francisco","LAM",125,53.0963202394147,634872.570569325,"125|LAM"
"Soth Chile Pacific Coast - LAM","Soth Chile Pacific Coast","LAM",134,0.647677240518081,7971.80286133216,"134|LAM"
"South America Colorado - LAM","South America Colorado","LAM",137,39.4112649151055,400803.039386454,"137|LAM"
"South Chile Pacific Coast - LAM","South Chile Pacific Coast","LAM",139,39.7890868943764,323440.926784762,"139|LAM"
"Tocantins - LAM","Tocantins","LAM",152,79.3302046719817,960007.472496462,"152|LAM"
"Uruguay Brazil South Atlantic Coast - LAM","Uruguay Brazil South Atlantic Coast","LAM",155,107.981820953679,1207199.9195468,"155|LAM"
"Africa North Interior - MEA","Africa North Interior","MEA",3,392.342599181455,4307318.83283052,"3|MEA"
"Africa North West Coast - MEA","Africa North West Coast","MEA",4,48.2771407574193,523688.126151016,"4|MEA"
"Africa Red Sea Gulf of Aden Coast - MEA","Africa Red Sea Gulf of Aden Coast","MEA",5,14.6784377492285,167545.995515948,"5|MEA"
"Arabian Peninsula - MEA","Arabian Peninsula","MEA",14,188.450372204465,2138132.73605009,"14|MEA"
"Caspian Sea East Coast - MEA","Caspian Sea East Coast","MEA",30,8.55976926111568,84809.6847317254,"30|MEA"
"Caspian Sea South West Coast - MEA","Caspian Sea South West Coast","MEA",31,18.7859780866058,184854.944796892,"31|MEA"
"Central Iran - MEA","Central Iran","MEA",34,78.4031097733163,816381.100755505,"34|MEA"
"Dead Sea Eastern Jordan Syria - MEA","Dead Sea Eastern Jordan Syria","MEA",40,21.6209289950633,229195.038388866,"40|MEA"
"Farahud Hamun-i-Mashkel Helmand - MEA","Farahud Hamun-i-Mashkel Helmand","MEA",50,10.5024824991332,111209.816103865,"50|MEA"
"Lake Chad - MEA","Lake Chad","MEA",78,18.6866027483628,217453.42130273,"78|MEA"
"Mediterranean Sea East Coast - MEA","Mediterranean Sea East Coast","MEA",85,9.74362741863968,100961.05251973,"85|MEA"
"Mediterranean South Coast - MEA","Mediterranean South Coast","MEA",87,54.2396087074357,560667.795583497,"87|MEA"
"Niger - MEA","Niger","MEA",95,14.0187105217764,160908.096721661,"95|MEA"
"Nile - MEA","Nile","MEA",96,188.55740761982,2234647.61686599,"96|MEA"
"Persian Gulf Coast - MEA","Persian Gulf Coast","MEA",115,23.9048734200622,260575.000054426,"115|MEA"
"Red Sea East Coast - MEA","Red Sea East Coast","MEA",120,47.7030593266775,550363.185337614,"120|MEA"
"Rift Valley - MEA","Rift Valley","MEA",121,1.25435641129526,15379.0603173346,"121|MEA"
"Tigris Euphrates - MEA","Tigris Euphrates","MEA",151,71.9904366697333,743265.006515017,"151|MEA"
"Atlantic Ocean Seaboard - NAM","Atlantic Ocean Seaboard","NAM",17,89.9637413068996,700660.987058833,"17|NAM"
"California - NAM","California","NAM",27,29.8547294373605,289651.698156503,"27|NAM"
"Caribbean - NAM","Caribbean","NAM",28,0.767455212300491,8984.76246971829,"28|NAM"
"Central America Pacific Coast - NAM","Central America Pacific Coast","NAM",33,1.68230511829849,17340.4750496719,"33|NAM"
"Columbia - NAM","Columbia","NAM",36,78.2981922647927,671067.401615413,"36|NAM"
"Fraser Pacific Arctic Coast - NAM","Fraser Pacific Arctic Coast","NAM",52,90.4007696815222,664913.166041331,"52|NAM"
"Great Basin - NAM","Great Basin","NAM",55,54.5130367817222,521495.876529328,"55|NAM"
"Gulf Coast - NAM","Gulf Coast","NAM",56,43.9155369881356,464467.439256995,"56|NAM"
"Gulf of Mexico North Atlantic Coast - NAM","Gulf of Mexico North Atlantic Coast","NAM",58,68.3636249240203,711651.869282991,"58|NAM"
"Hudson Bay Coast - NAM","Hudson Bay Coast","NAM",63,227.492553061493,1639382.89776352,"63|NAM"
"Mackenzie - NAM","Mackenzie","NAM",81,301.091966706351,1805892.48682057,"81|NAM"
"Mississippi Missouri - NAM","Mississippi Missouri","NAM",90,351.64515928903,3289922.31850528,"90|NAM"
"North America Colorado - NAM","North America Colorado","NAM",97,65.1967801169381,646780.249291032,"97|NAM"
"Northwest Territories - NAM","Northwest Territories","NAM",103,688.893716780571,2967257.05318731,"103|NAM"
"Northwestern United States - NAM","Northwestern United States","NAM",104,5.00126474100818,44964.9045360164,"104|NAM"
"Pacific and Arctic Coast - NAM","Pacific and Arctic Coast","NAM",109,339.631826458035,1826035.92595501,"109|NAM"
"Rio Grande Mexico Interior - NAM","Rio Grande Mexico Interior","NAM",122,33.1714279710499,343985.016673657,"122|NAM"
"Saskatchewan Nelson - NAM","Saskatchewan Nelson","NAM",126,143.523380425816,1110630.52389209,"126|NAM"
"Siberia West Coast - NAM","Siberia West Coast","NAM",132,0.280137249394989,2123.63819554413,"132|NAM"
"St. Lawrence - NAM","St. Lawrence","NAM",142,151.033246000236,1288105.38979251,"142|NAM"
"United States North Atlantic Coast - NAM","United States North Atlantic Coast","NAM",153,42.7239103444116,394964.457059373,"153|NAM"
"Australia East Coast - PAO","Australia East Coast","PAO",18,62.2659062567905,673854.478830054,"18|PAO"
"Australia Interior - PAO","Australia Interior","PAO",19,295.086247148118,3293619.40674352,"19|PAO"
"Australia North Coast - PAO","Australia North Coast","PAO",20,108.418249279836,1279972.36779375,"20|PAO"
"Australia South Coast - PAO","Australia South Coast","PAO",21,45.7445416536989,479722.112560549,"21|PAO"
"Australia West Coast - PAO","Australia West Coast","PAO",22,75.839530734079,833937.790836706,"22|PAO"
"Japan - PAO","Japan","PAO",71,38.0472743533459,372329.464848852,"71|PAO"
"Murray Darling - PAO","Murray Darling","PAO",91,100.492634660186,1054628.21948893,"91|PAO"
"New Zealand - PAO","New Zealand","PAO",94,29.2028826806936,269075.463577611,"94|PAO"
"Tasmania - PAO","Tasmania","PAO",149,7.42284523667053,68369.9489798718,"149|PAO"
"Bay of Bengal North East Coast - PAS","Bay of Bengal North East Coast","PAS",24,4.68225185333293,54082.068188585,"24|PAS"
"Gulf of Thailand Coast Chao Phraya - PAS","Gulf of Thailand Coast Chao Phraya","PAS",59,16.3312805637479,193025.558721343,"59|PAS"
"Irian Jaya Coast - PAS","Irian Jaya Coast","PAS",69,66.0011184417722,808375.684360009,"69|PAS"
"Irrawaddy Salween Sittang - PAS","Irrawaddy Salween Sittang","PAS",70,49.8278397542917,570205.770178016,"70|PAS"
"Java Timor - PAS","Java Timor","PAS",72,18.7374270110997,228450.784581086,"72|PAS"
"Kalimantan North Borneo Coast - PAS","Kalimantan North Borneo Coast","PAS",73,60.1272682255887,739353.476733488,"73|PAS"
"Mekong - PAS","Mekong","PAS",88,17.7801869887033,209514.666525866,"88|PAS"
"North and South Korea Bo Hai Korean Bay North Coast - PAS","North and South Korea Bo Hai Korean Bay North Coast","PAS",98,10.0243904710069,99821.5557770756,"98|PAS"
"Palau East Indonesia - PAS","Palau East Indonesia","PAS",110,5.15987255800387,63410.5982161751,"110|PAS"
"Papua New Guinea Coast - PAS","Papua New Guinea Coast","PAS",112,4.45717639398788,54590.5433353988,"112|PAS"
"Peninsula Malaysia - PAS","Peninsula Malaysia","PAS",114,23.5614982635156,286680.34490848,"114|PAS"
"Philippines - PAS","Philippines","PAS",117,24.5104711120172,294935.520067751,"117|PAS"
"Solomon Islands - PAS","Solomon Islands","PAS",133,2.99931469701944,36542.9713413,"133|PAS"
"South Pacific Islands - PAS","South Pacific Islands","PAS",140,4.26259632327691,49768.692118861,"140|PAS"
"Sulawesi - PAS","Sulawesi","PAS",143,15.5190669421079,190784.023565854,"143|PAS"
"Sumatra - PAS","Sumatra","PAS",144,38.3924853869776,471998.845610956,"144|PAS"
"Taiwan - PAS","Taiwan","PAS",147,3.21093858580542,36252.1186648962,"147|PAS"
"Amur - RCPA","Amur","RCPA",11,30.1956319821478,251372.325097875,"11|RCPA"
"Gobi Interior - RCPA","Gobi Interior","RCPA",54,113.072197782051,976075.059870249,"54|RCPA"
"Gulf of Thailand Coast Chao Phraya - RCPA","Gulf of Thailand Coast Chao Phraya","RCPA",59,3.351612549669,40579.3504289987,"59|RCPA"
"Hong Red River Xun Jiang South China Sea Coast - RCPA","Hong Red River Xun Jiang South China Sea Coast","RCPA",61,9.37996784724748,107416.711962196,"61|RCPA"
"Mekong - RCPA","Mekong","RCPA",88,33.6947431375878,398868.392381575,"88|RCPA"
"North and South Korea Bo Hai Korean Bay North Coast - RCPA","North and South Korea Bo Hai Korean Bay North Coast","RCPA",98,11.0991450754907,105478.349866917,"98|RCPA"
"Ob - RCPA","Ob","RCPA",105,1.33235626811204,11283.4832127971,"105|RCPA"
"Russia South East Coast - RCPA","Russia South East Coast","RCPA",123,1.85955795840788,17123.5984475687,"123|RCPA"
"Vietnam Coast - RCPA","Vietnam Coast","RCPA",156,16.2323358150857,192503.280435158,"156|RCPA"
"Yenisey - RCPA","Yenisey","RCPA",160,40.2430485401263,327631.524937414,"160|RCPA"
"Amu Darya - SAS","Amu Darya","SAS",10,16.7518985530722,166771.464109163,"10|SAS"
"Andaman Nicobar Islands - SAS","Andaman Nicobar Islands","SAS",12,0.611597628153476,7382.90877836589,"12|SAS"
"Arabian Sea Coast - SAS","Arabian Sea Coast","SAS",15,3.13868436830924,34848.1381913337,"15|SAS"
"Bay of Bengal North East Coast - SAS","Bay of Bengal North East Coast","SAS",24,3.56922846927028,40602.9640624049,"24|SAS"
"Caspian Sea East Coast - SAS","Caspian Sea East Coast","SAS",30,7.64529672859731,77637.2256248934,"30|SAS"
"Farahud Hamun-i-Mashkel Helmand - SAS","Farahud Hamun-i-Mashkel Helmand","SAS",50,42.9992462763145,454070.059092186,"50|SAS"
"Ganges Bramaputra - SAS","Ganges Bramaputra","SAS",53,114.574660805014,1265290.39826995,"53|SAS"
"India East Coast Pennar Mahandi Krishna Cauvery Brahamini Yasai - SAS","India East Coast Pennar Mahandi Krishna Cauvery Brahamini Yasai","SAS",65,106.088175287643,1240066.34942367,"65|SAS"
"India West Coast Tapti Narmada Mahi - SAS","India West Coast Tapti Narmada Mahi","SAS",66,27.1943864197254,315036.962117315,"66|SAS"
"Indus - SAS","Indus","SAS",67,73.6348024222214,768352.734831369,"67|SAS"
"Irrawaddy Salween Sittang - SAS","Irrawaddy Salween Sittang","SAS",70,1.56507592571198,17491.9034615122,"70|SAS"
"Persian Gulf Coast - SAS","Persian Gulf Coast","SAS",115,7.34503982196274,81273.2807386681,"115|SAS"
"Sabarmati - SAS","Sabarmati","SAS",124,47.4389324577409,525238.82529261,"124|SAS"
"Sri Lanka - SAS","Sri Lanka","SAS",141,5.3998273756006,65886.881826475,"141|SAS"
"Tarim Interior - SAS","Tarim Interior","SAS",148,0.212744215831223,2118.01341964893,"148|SAS"
"Adriatic Sea Greece Black Sea Coast - WEU","Adriatic Sea Greece Black Sea Coast","WEU",0,16.6025359517367,158496.723886438,"0|WEU"
"Africa North West Coast - WEU","Africa North West Coast","WEU",4,0.772579756796993,8357.74871883614,"4|WEU"
"Arctic Ocean Islands - WEU","Arctic Ocean Islands","WEU",16,657.836338923364,2148130.21261879,"16|WEU"
"Black Sea South Coast - WEU","Black Sea South Coast","WEU",26,33.5240895716625,318478.028610579,"26|WEU"
"Caspian Sea South West Coast - WEU","Caspian Sea South West Coast","WEU",31,3.1201578568498,29506.3162052805,"31|WEU"
"Danube - WEU","Danube","WEU",39,16.7541098606663,139167.596216366,"39|WEU"
"Denmark Germany Coast - WEU","Denmark Germany Coast","WEU",41,10.4655447067247,74244.066786136,"41|WEU"
"Douro Guadalquivir Tagus Guadiana Spain Portugal Atlantic Coast - WEU","Douro Guadalquivir Tagus Guadiana Spain Portugal Atlantic Coast","WEU",45,42.3993937137699,400725.215368285,"45|WEU"
"Ebro Spain France South Coast Rhone - WEU","Ebro Spain France South Coast Rhone","WEU",47,34.0133177742879,310081.867113216,"47|WEU"
"Elbe Ems Gironde Loire Maas Rhine Scheldt Seine France West Coast - WEU","Elbe Ems Gironde Loire Maas Rhine Scheldt Seine France West Coast","WEU",48,96.2858536295386,783670.905274237,"48|WEU"
"England Wales Scotland - WEU","England Wales Scotland","WEU",49,31.5159893579002,229392.173897566,"49|WEU"
"Finland Neva - WEU","Finland Neva","WEU",51,52.7651804765819,289747.214957132,"51|WEU"
"Iceland - WEU","Iceland","WEU",64,19.3621272616206,101871.903033485,"64|WEU"
"Ireland - WEU","Ireland","WEU",68,11.40036611847,84328.9691683287,"68|WEU"
"Mediterranean Sea East Coast - WEU","Mediterranean Sea East Coast","WEU",85,23.1805049967842,226174.475025327,"85|WEU"
"Mediterranean Sea Islands - WEU","Mediterranean Sea Islands","WEU",86,6.67917613655111,63898.6746765254,"86|WEU"
"Oder Wisla Neman Daugava Neva Poland Baltic Coast - WEU","Oder Wisla Neman Daugava Neva Poland Baltic Coast","WEU",106,0.758740232113975,5736.80476024672,"106|WEU"
"Po Italy East Coast - WEU","Po Italy East Coast","WEU",119,18.8146514060754,166467.625838251,"119|WEU"
"Scandinavia North Coast - WEU","Scandinavia North Coast","WEU",127,64.1439212397006,337093.248785287,"127|WEU"
"Scotland - WEU","Scotland","WEU",128,0.225422729512069,1385.17002493749,"128|WEU"
"Sweden - WEU","Sweden","WEU",145,84.6997755992802,478577.106430913,"145|WEU"
"Tiber Italy West Coast - WEU","Tiber Italy West Coast","WEU",150,9.34837735954965,86241.0600696874,"150|WEU"
"Tigris Euphrates - WEU","Tigris Euphrates","WEU",151,19.8155830410531,192100.93829125,"151|WEU"
