year,node,variable,value,time
2055,5|Copperbelt,urban_connection_rate_baseline,0.9635,year
2055,6|Lusaka,urban_connection_rate_baseline,0.9155,year
2055,7|Lusaka,urban_connection_rate_baseline,0.9339999999999999,year
2055,8|North-Western,urban_connection_rate_baseline,0.9430000000000001,year
2055,9|Western,urban_connection_rate_baseline,0.9195,year
2060,10|Lusaka,urban_connection_rate_baseline,0.934,year
2060,11|Southern,urban_connection_rate_baseline,0.935,year
2060,12|Western,urban_connection_rate_baseline,0.968,year
2060,13|North-Western,urban_connection_rate_baseline,0.922,year
2060,14|Southern,urban_connection_rate_baseline,0.968,year
2060,15|Luapula,urban_connection_rate_baseline,0.931,year
2060,16|Muchinga,urban_connection_rate_baseline,0.943,year
2060,17|Northern,urban_connection_rate_baseline,0.938,year
2060,18|Northern,urban_connection_rate_baseline,0.939,year
2060,19|Central,urban_connection_rate_baseline,0.0,year
2060,1|Eastern,urban_connection_rate_baseline,0.946,year
2060,20|Northern,urban_connection_rate_baseline,0.942,year
2060,21|Eastern,urban_connection_rate_baseline,0.939,year
2060,22|Southern,urban_connection_rate_baseline,0.938,year
2060,23|Muchinga,urban_connection_rate_baseline,0.943,year
2060,24|Central,urban_connection_rate_baseline,0.938,year
2060,2|Central,urban_connection_rate_baseline,0.971,year
2060,3|Lusaka,urban_connection_rate_baseline,0.951,year
2060,4|Central,urban_connection_rate_baseline,0.947,year
2060,5|Copperbelt,urban_connection_rate_baseline,0.973,year
2060,6|Lusaka,urban_connection_rate_baseline,0.937,year
2060,7|Lusaka,urban_connection_rate_baseline,0.951,year
2060,8|North-Western,urban_connection_rate_baseline,0.963,year
2060,9|Western,urban_connection_rate_baseline,0.94,year
2070,10|Lusaka,urban_connection_rate_baseline,0.964,year
2070,11|Southern,urban_connection_rate_baseline,0.964,year
2070,12|Western,urban_connection_rate_baseline,0.981,year
2070,13|North-Western,urban_connection_rate_baseline,0.956,year
2070,14|Southern,urban_connection_rate_baseline,0.981,year
2070,15|Luapula,urban_connection_rate_baseline,0.959,year
2070,16|Muchinga,urban_connection_rate_baseline,0.965,year
2070,17|Northern,urban_connection_rate_baseline,0.963,year
2070,18|Northern,urban_connection_rate_baseline,0.963,year
2070,19|Central,urban_connection_rate_baseline,0.0,year
2070,1|Eastern,urban_connection_rate_baseline,0.97,year
2070,20|Northern,urban_connection_rate_baseline,0.966,year
2070,21|Eastern,urban_connection_rate_baseline,0.964,year
2070,22|Southern,urban_connection_rate_baseline,0.963,year
2070,23|Muchinga,urban_connection_rate_baseline,0.966,year
2070,24|Central,urban_connection_rate_baseline,0.963,year
2070,2|Central,urban_connection_rate_baseline,0.983,year
2070,3|Lusaka,urban_connection_rate_baseline,0.971,year
2070,4|Central,urban_connection_rate_baseline,0.968,year
2070,5|Copperbelt,urban_connection_rate_baseline,0.984,year
2070,6|Lusaka,urban_connection_rate_baseline,0.962,year
2070,7|Lusaka,urban_connection_rate_baseline,0.971,year
2070,8|North-Western,urban_connection_rate_baseline,0.98,year
2070,9|Western,urban_connection_rate_baseline,0.964,year
2080,10|Lusaka,urban_connection_rate_baseline,0.979,year
2080,11|Southern,urban_connection_rate_baseline,0.979,year
2080,12|Western,urban_connection_rate_baseline,0.987,year
2080,13|North-Western,urban_connection_rate_baseline,0.972,year
2080,14|Southern,urban_connection_rate_baseline,0.988,year
2080,15|Luapula,urban_connection_rate_baseline,0.976,year
2080,16|Muchinga,urban_connection_rate_baseline,0.979,year
2080,17|Northern,urban_connection_rate_baseline,0.978,year
2080,18|Northern,urban_connection_rate_baseline,0.978,year
2080,19|Central,urban_connection_rate_baseline,0.0,year
2080,1|Eastern,urban_connection_rate_baseline,0.983,year
2080,20|Northern,urban_connection_rate_baseline,0.979,year
2080,21|Eastern,urban_connection_rate_baseline,0.978,year
2080,22|Southern,urban_connection_rate_baseline,0.978,year
2080,23|Muchinga,urban_connection_rate_baseline,0.98,year
2080,24|Central,urban_connection_rate_baseline,0.978,year
2080,2|Central,urban_connection_rate_baseline,0.99,year
2080,3|Lusaka,urban_connection_rate_baseline,0.983,year
2080,4|Central,urban_connection_rate_baseline,0.981,year
2080,5|Copperbelt,urban_connection_rate_baseline,0.99,year
2080,6|Lusaka,urban_connection_rate_baseline,0.977,year
2080,7|Lusaka,urban_connection_rate_baseline,0.983,year
2080,8|North-Western,urban_connection_rate_baseline,0.988,year
2080,9|Western,urban_connection_rate_baseline,0.978,year
2090,10|Lusaka,urban_connection_rate_baseline,0.987,year
2090,11|Southern,urban_connection_rate_baseline,0.987,year
2090,12|Western,urban_connection_rate_baseline,0.992,year
2090,13|North-Western,urban_connection_rate_baseline,0.983,year
2090,14|Southern,urban_connection_rate_baseline,0.993,year
2090,15|Luapula,urban_connection_rate_baseline,0.986,year
2090,16|Muchinga,urban_connection_rate_baseline,0.987,year
2090,17|Northern,urban_connection_rate_baseline,0.987,year
2090,18|Northern,urban_connection_rate_baseline,0.987,year
2090,19|Central,urban_connection_rate_baseline,0.0,year
2090,1|Eastern,urban_connection_rate_baseline,0.99,year
2090,20|Northern,urban_connection_rate_baseline,0.988,year
2090,21|Eastern,urban_connection_rate_baseline,0.987,year
2090,22|Southern,urban_connection_rate_baseline,0.987,year
2090,23|Muchinga,urban_connection_rate_baseline,0.988,year
2090,24|Central,urban_connection_rate_baseline,0.987,year
2090,2|Central,urban_connection_rate_baseline,0.994,year
2090,3|Lusaka,urban_connection_rate_baseline,0.99,year
2090,4|Central,urban_connection_rate_baseline,0.988,year
2090,5|Copperbelt,urban_connection_rate_baseline,0.994,year
2090,6|Lusaka,urban_connection_rate_baseline,0.986,year
2090,7|Lusaka,urban_connection_rate_baseline,0.99,year
2090,8|North-Western,urban_connection_rate_baseline,0.993,year
2090,9|Western,urban_connection_rate_baseline,0.987,year
2100,10|Lusaka,urban_connection_rate_baseline,0.99,year
2100,11|Southern,urban_connection_rate_baseline,0.99,year
2100,12|Western,urban_connection_rate_baseline,0.99,year
2100,13|North-Western,urban_connection_rate_baseline,0.99,year
2100,14|Southern,urban_connection_rate_baseline,0.99,year
2100,15|Luapula,urban_connection_rate_baseline,0.99,year
2100,16|Muchinga,urban_connection_rate_baseline,0.99,year
2100,17|Northern,urban_connection_rate_baseline,0.99,year
2100,18|Northern,urban_connection_rate_baseline,0.99,year
2100,19|Central,urban_connection_rate_baseline,0.0,year
2100,1|Eastern,urban_connection_rate_baseline,0.99,year
2100,20|Northern,urban_connection_rate_baseline,0.99,year
2100,21|Eastern,urban_connection_rate_baseline,0.99,year
2100,22|Southern,urban_connection_rate_baseline,0.99,year
2100,23|Muchinga,urban_connection_rate_baseline,0.99,year
2100,24|Central,urban_connection_rate_baseline,0.99,year
2100,2|Central,urban_connection_rate_baseline,0.99,year
2100,3|Lusaka,urban_connection_rate_baseline,0.99,year
2100,4|Central,urban_connection_rate_baseline,0.99,year
2100,5|Copperbelt,urban_connection_rate_baseline,0.99,year
2100,6|Lusaka,urban_connection_rate_baseline,0.99,year
2100,7|Lusaka,urban_connection_rate_baseline,0.99,year
2100,8|North-Western,urban_connection_rate_baseline,0.99,year
2100,9|Western,urban_connection_rate_baseline,0.99,year
2110,10|Lusaka,urban_connection_rate_baseline,0.99,year
2110,11|Southern,urban_connection_rate_baseline,0.99,year
2110,12|Western,urban_connection_rate_baseline,0.99,year
2110,13|North-Western,urban_connection_rate_baseline,0.99,year
2110,14|Southern,urban_connection_rate_baseline,0.99,year
2110,15|Luapula,urban_connection_rate_baseline,0.99,year
2110,16|Muchinga,urban_connection_rate_baseline,0.99,year
2110,17|Northern,urban_connection_rate_baseline,0.99,year
2110,18|Northern,urban_connection_rate_baseline,0.99,year
2110,19|Central,urban_connection_rate_baseline,0.0,year
2110,1|Eastern,urban_connection_rate_baseline,0.99,year
2110,20|Northern,urban_connection_rate_baseline,0.99,year
2110,21|Eastern,urban_connection_rate_baseline,0.99,year
2110,22|Southern,urban_connection_rate_baseline,0.99,year
2110,23|Muchinga,urban_connection_rate_baseline,0.99,year
2110,24|Central,urban_connection_rate_baseline,0.99,year
2110,2|Central,urban_connection_rate_baseline,0.99,year
2110,3|Lusaka,urban_connection_rate_baseline,0.99,year
2110,4|Central,urban_connection_rate_baseline,0.99,year
2110,5|Copperbelt,urban_connection_rate_baseline,0.99,year
2110,6|Lusaka,urban_connection_rate_baseline,0.99,year
2110,7|Lusaka,urban_connection_rate_baseline,0.99,year
2110,8|North-Western,urban_connection_rate_baseline,0.99,year
2110,9|Western,urban_connection_rate_baseline,0.99,year
2010,10|Lusaka,rural_connection_rate_baseline,0.527,year
2010,11|Southern,rural_connection_rate_baseline,0.525,year
2010,12|Western,rural_connection_rate_baseline,0.495,year
2010,13|North-Western,rural_connection_rate_baseline,0.444,year
2010,14|Southern,rural_connection_rate_baseline,0.494,year
2010,15|Luapula,rural_connection_rate_baseline,0.462,year
2010,16|Muchinga,rural_connection_rate_baseline,0.515,year
2010,17|Northern,rural_connection_rate_baseline,0.485,year
2010,18|Northern,rural_connection_rate_baseline,0.494,year
2010,19|Central,rural_connection_rate_baseline,0.456,year
2010,1|Eastern,rural_connection_rate_baseline,0.647,year
2010,20|Northern,rural_connection_rate_baseline,0.527,year
2010,21|Eastern,rural_connection_rate_baseline,0.624,year
2010,22|Southern,rural_connection_rate_baseline,0.494,year
2010,23|Muchinga,rural_connection_rate_baseline,0.634,year
2010,24|Central,rural_connection_rate_baseline,0.494,year
2010,2|Central,rural_connection_rate_baseline,0.679,year
2010,3|Lusaka,rural_connection_rate_baseline,0.653,year
2010,4|Central,rural_connection_rate_baseline,0.512,year
2010,5|Copperbelt,rural_connection_rate_baseline,0.613,year
2010,6|Lusaka,rural_connection_rate_baseline,0.486,year
2010,7|Lusaka,rural_connection_rate_baseline,0.585,year
2010,8|North-Western,rural_connection_rate_baseline,0.539,year
2010,9|Western,rural_connection_rate_baseline,0.494,year
2015,10|Lusaka,rural_connection_rate_baseline,0.5405,year
2015,11|Southern,rural_connection_rate_baseline,0.5415000000000001,year
2015,12|Western,rural_connection_rate_baseline,0.507,year
2015,13|North-Western,rural_connection_rate_baseline,0.4555,year
2015,14|Southern,rural_connection_rate_baseline,0.507,year
2015,15|Luapula,rural_connection_rate_baseline,0.47450000000000003,year
2015,16|Muchinga,rural_connection_rate_baseline,0.5285,year
2015,17|Northern,rural_connection_rate_baseline,0.498,year
2015,18|Northern,rural_connection_rate_baseline,0.507,year
2015,19|Central,rural_connection_rate_baseline,0.46799999999999997,year
2015,1|Eastern,rural_connection_rate_baseline,0.7035,year
2015,20|Northern,rural_connection_rate_baseline,0.541,year
2015,21|Eastern,rural_connection_rate_baseline,0.652,year
2015,22|Southern,rural_connection_rate_baseline,0.506,year
2015,23|Muchinga,rural_connection_rate_baseline,0.6525000000000001,year
2015,24|Central,rural_connection_rate_baseline,0.507,year
2015,2|Central,rural_connection_rate_baseline,0.6970000000000001,year
2015,3|Lusaka,rural_connection_rate_baseline,0.667,year
2015,4|Central,rural_connection_rate_baseline,0.5255000000000001,year
2015,5|Copperbelt,rural_connection_rate_baseline,0.628,year
2015,6|Lusaka,rural_connection_rate_baseline,0.499,year
2015,7|Lusaka,rural_connection_rate_baseline,0.6145,year
2015,8|North-Western,rural_connection_rate_baseline,0.5525,year
2015,9|Western,rural_connection_rate_baseline,0.507,year
2020,10|Lusaka,rural_connection_rate_baseline,0.554,year
2020,11|Southern,rural_connection_rate_baseline,0.558,year
2020,12|Western,rural_connection_rate_baseline,0.519,year
2020,13|North-Western,rural_connection_rate_baseline,0.467,year
2020,14|Southern,rural_connection_rate_baseline,0.52,year
2020,15|Luapula,rural_connection_rate_baseline,0.487,year
2020,16|Muchinga,rural_connection_rate_baseline,0.542,year
2020,17|Northern,rural_connection_rate_baseline,0.511,year
2020,18|Northern,rural_connection_rate_baseline,0.52,year
2020,19|Central,rural_connection_rate_baseline,0.48,year
2020,1|Eastern,rural_connection_rate_baseline,0.76,year
2020,20|Northern,rural_connection_rate_baseline,0.555,year
2020,21|Eastern,rural_connection_rate_baseline,0.68,year
2020,22|Southern,rural_connection_rate_baseline,0.518,year
2020,23|Muchinga,rural_connection_rate_baseline,0.671,year
2020,24|Central,rural_connection_rate_baseline,0.52,year
2020,2|Central,rural_connection_rate_baseline,0.715,year
2020,3|Lusaka,rural_connection_rate_baseline,0.681,year
2020,4|Central,rural_connection_rate_baseline,0.539,year
2020,5|Copperbelt,rural_connection_rate_baseline,0.643,year
2020,6|Lusaka,rural_connection_rate_baseline,0.512,year
2020,7|Lusaka,rural_connection_rate_baseline,0.644,year
2020,8|North-Western,rural_connection_rate_baseline,0.566,year
2020,9|Western,rural_connection_rate_baseline,0.52,year
2025,10|Lusaka,rural_connection_rate_baseline,0.5715,year
2025,11|Southern,rural_connection_rate_baseline,0.5880000000000001,year
2025,12|Western,rural_connection_rate_baseline,0.562,year
2025,13|North-Western,rural_connection_rate_baseline,0.519,year
2025,14|Southern,rural_connection_rate_baseline,0.5665,year
2025,15|Luapula,rural_connection_rate_baseline,0.534,year
2025,16|Muchinga,rural_connection_rate_baseline,0.5860000000000001,year
2025,17|Northern,rural_connection_rate_baseline,0.5575,year
2025,18|Northern,rural_connection_rate_baseline,0.5715,year
2025,19|Central,rural_connection_rate_baseline,0.5295,year
2025,1|Eastern,rural_connection_rate_baseline,0.747,year
2025,20|Northern,rural_connection_rate_baseline,0.605,year
2025,21|Eastern,rural_connection_rate_baseline,0.6925,year
2025,22|Southern,rural_connection_rate_baseline,0.5645,year
2025,23|Muchinga,rural_connection_rate_baseline,0.679,year
2025,24|Central,rural_connection_rate_baseline,0.567,year
2025,2|Central,rural_connection_rate_baseline,0.7224999999999999,year
2025,3|Lusaka,rural_connection_rate_baseline,0.6875,year
2025,4|Central,rural_connection_rate_baseline,0.5795,year
2025,5|Copperbelt,rural_connection_rate_baseline,0.664,year
2025,6|Lusaka,rural_connection_rate_baseline,0.5595,year
2025,7|Lusaka,rural_connection_rate_baseline,0.677,year
2025,8|North-Western,rural_connection_rate_baseline,0.5914999999999999,year
2025,9|Western,rural_connection_rate_baseline,0.569,year
