node_loc,technology,year_act,time,value,unit
R12_RCPA,foil_shipped_imp,broadcast,year,,GWa
R12_CHN,foil_shipped_imp,broadcast,year,,GWa
R12_EEU,foil_shipped_imp,broadcast,year,,GWa
R12_FSU,foil_shipped_imp,broadcast,year,,GWa
R12_LAM,foil_shipped_imp,broadcast,year,,GWa
R12_MEA,foil_shipped_imp,broadcast,year,,GWa
R12_NAM,foil_shipped_imp,broadcast,year,,GWa
R12_PAO,foil_shipped_imp,broadcast,year,,GWa
R12_PAS,foil_shipped_imp,broadcast,year,,GWa
R12_SAS,foil_shipped_imp,broadcast,year,,GWa
R12_WEU,foil_shipped_imp,broadcast,year,,GWa
R12_AFR,foil_shipped_imp,broadcast,year,,GWa
