technology,parameter,region,mode,units,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2070,2080,2090,2100,2110
catalytic_reforming_ref,historical_new_capacity,R11_CPA,M1,GW,,,5.447920158449998,10.895840316899996,16.343760475349992,21.79168063379999,25.739267815799998,28.84986657629999,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_new_capacity,R11_AFR,M1,GW,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_new_capacity,R11_NAM,M1,GW,,,13.152585963824999,26.305171927649997,39.45775789147499,52.610343855299995,52.610343855299995,52.610343855299995,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_new_capacity,R11_EEU,M1,GW,,,1.7429822849999996,3.4859645699999993,5.228946854999999,6.9719291399999985,6.9719291399999985,6.9719291399999985,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_new_capacity,R11_WEU,M1,GW,,,3.6439037497499998,7.2878074994999995,10.931711249249997,14.575614998999999,14.575614998999999,14.575614998999999,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_new_capacity,R11_LAM,M1,GW,,,3.692742946199999,7.385485892399998,11.078228838599998,14.770971784799997,14.770971784799997,14.770971784799997,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_new_capacity,R11_PAS,M1,GW,,,6.300524035574998,12.601048071149997,18.90157210672499,25.202096142299993,25.202096142299993,25.531894565099993,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_new_capacity,R11_SAS,M1,GW,,,1.8688577291999995,3.737715458399999,5.606573187599999,7.475430916799998,9.251845148699998,10.241240417099997,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_new_capacity,R11_PAO,M1,GW,,,1.2652980614999998,2.5305961229999996,3.795894184499999,5.061192245999999,5.061192245999999,5.061192245999999,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_new_capacity,R11_FSU,M1,GW,,,0.8063523847499999,1.6127047694999999,2.4190571542499995,3.2254095389999997,3.276568745999999,3.422907872999999,,,,,,,,,,,,,,
catalytic_reforming_ref,historical_new_capacity,R11_MEA,M1,GW,,,4.792071022199999,9.584142044399998,14.376213066599997,19.168284088799997,20.115205317899996,20.624893789499993,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R11_CPA,cracking_loil,GWa,,,6.485619236249999,12.971238472499998,19.456857708749993,25.942476944999996,30.641985494999997,34.3450792575,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R11_AFR,cracking_loil,GWa,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R11_NAM,cracking_loil,GWa,,,15.657840433124997,31.315680866249995,46.973521299374994,62.63136173249999,62.63136173249999,62.63136173249999,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R11_EEU,cracking_loil,GWa,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R11_WEU,cracking_loil,GWa,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R11_LAM,cracking_loil,GWa,,,4.396122555,8.79224511,13.188367665,17.58449022,17.58449022,17.58449022,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R11_PAS,cracking_loil,GWa,,,7.500623851874998,15.001247703749996,22.501871555624994,30.002495407499993,30.002495407499993,30.395112577499994,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R11_SAS,cracking_loil,GWa,,,2.2248306299999996,4.449661259999999,6.674491889999999,8.899322519999998,11.014101367499999,12.191952877499997,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R11_PAO,cracking_loil,GWa,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R11_FSU,cracking_loil,GWa,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R11_MEA,cracking_loil,GWa,,,5.704846454999999,11.409692909999999,17.114539364999995,22.819385819999997,23.9466729975,24.553444987499994,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R11_CPA,cracking_gasoline,GWa,,,6.485619236249999,12.971238472499998,19.456857708749993,25.942476944999996,30.641985494999997,34.3450792575,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R11_AFR,cracking_gasoline,GWa,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R11_NAM,cracking_gasoline,GWa,,,15.657840433124997,31.315680866249995,46.973521299374994,62.63136173249999,62.63136173249999,62.63136173249999,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R11_EEU,cracking_gasoline,GWa,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R11_WEU,cracking_gasoline,GWa,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R11_LAM,cracking_gasoline,GWa,,,4.396122555,8.79224511,13.188367665,17.58449022,17.58449022,17.58449022,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R11_PAS,cracking_gasoline,GWa,,,7.500623851874998,15.001247703749996,22.501871555624994,30.002495407499993,30.002495407499993,30.395112577499994,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R11_SAS,cracking_gasoline,GWa,,,2.2248306299999996,4.449661259999999,6.674491889999999,8.899322519999998,11.014101367499999,12.191952877499997,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R11_PAO,cracking_gasoline,GWa,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R11_FSU,cracking_gasoline,GWa,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
hydro_cracking_ref,historical_activity,R11_MEA,cracking_gasoline,GWa,,,5.704846454999999,11.409692909999999,17.114539364999995,22.819385819999997,23.9466729975,24.553444987499994,,,,,,,,,,,,,,
hydro_cracking_ref,historical_new_capacity,R11_CPA,cracking_loil,GW,,,1.2971238472499997,2.5942476944999995,3.8913715417499986,5.188495388999999,6.128397098999999,6.8690158514999995,,,,,,,,,,,,,,
hydro_cracking_ref,historical_new_capacity,R11_AFR,cracking_loil,GW,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
hydro_cracking_ref,historical_new_capacity,R11_NAM,cracking_loil,GW,,,3.1315680866249993,6.263136173249999,9.394704259874999,12.526272346499997,12.526272346499997,12.526272346499997,,,,,,,,,,,,,,
hydro_cracking_ref,historical_new_capacity,R11_EEU,cracking_loil,GW,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
hydro_cracking_ref,historical_new_capacity,R11_WEU,cracking_loil,GW,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
hydro_cracking_ref,historical_new_capacity,R11_LAM,cracking_loil,GW,,,0.879224511,1.758449022,2.637673533,3.516898044,3.516898044,3.516898044,,,,,,,,,,,,,,
hydro_cracking_ref,historical_new_capacity,R11_PAS,cracking_loil,GW,,,1.5001247703749996,3.000249540749999,4.5003743111249985,6.000499081499998,6.000499081499998,6.079022515499998,,,,,,,,,,,,,,
hydro_cracking_ref,historical_new_capacity,R11_SAS,cracking_loil,GW,,,0.4449661259999999,0.8899322519999998,1.3348983779999997,1.7798645039999996,2.2028202734999995,2.4383905754999993,,,,,,,,,,,,,,
hydro_cracking_ref,historical_new_capacity,R11_PAO,cracking_loil,GW,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
hydro_cracking_ref,historical_new_capacity,R11_FSU,cracking_loil,GW,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
hydro_cracking_ref,historical_new_capacity,R11_MEA,cracking_loil,GW,,,1.1409692909999998,2.2819385819999995,3.422907872999999,4.563877163999999,4.7893345995,4.9106889974999985,,,,,,,,,,,,,,
hydro_cracking_ref,historical_new_capacity,R11_CPA,cracking_gasoline,GW,,,1.2971238472499997,2.5942476944999995,3.8913715417499986,5.188495388999999,6.128397098999999,6.8690158514999995,,,,,,,,,,,,,,
hydro_cracking_ref,historical_new_capacity,R11_AFR,cracking_gasoline,GW,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
hydro_cracking_ref,historical_new_capacity,R11_NAM,cracking_gasoline,GW,,,3.1315680866249993,6.263136173249999,9.394704259874999,12.526272346499997,12.526272346499997,12.526272346499997,,,,,,,,,,,,,,
hydro_cracking_ref,historical_new_capacity,R11_EEU,cracking_gasoline,GW,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
hydro_cracking_ref,historical_new_capacity,R11_WEU,cracking_gasoline,GW,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
hydro_cracking_ref,historical_new_capacity,R11_LAM,cracking_gasoline,GW,,,0.879224511,1.758449022,2.637673533,3.516898044,3.516898044,3.516898044,,,,,,,,,,,,,,
hydro_cracking_ref,historical_new_capacity,R11_PAS,cracking_gasoline,GW,,,1.5001247703749996,3.000249540749999,4.5003743111249985,6.000499081499998,6.000499081499998,6.079022515499998,,,,,,,,,,,,,,
hydro_cracking_ref,historical_new_capacity,R11_SAS,cracking_gasoline,GW,,,0.4449661259999999,0.8899322519999998,1.3348983779999997,1.7798645039999996,2.2028202734999995,2.4383905754999993,,,,,,,,,,,,,,
hydro_cracking_ref,historical_new_capacity,R11_PAO,cracking_gasoline,GW,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
hydro_cracking_ref,historical_new_capacity,R11_FSU,cracking_gasoline,GW,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
hydro_cracking_ref,historical_new_capacity,R11_MEA,cracking_gasoline,GW,,,1.1409692909999998,2.2819385819999995,3.422907872999999,4.563877163999999,4.7893345995,4.9106889974999985,,,,,,,,,,,,,,
steam_cracker_petro,historical_activity,R11_CPA,naphtha,Mt,0.0,0.0,27.625,55.25,68.25,87.75,139.75,178.75,,,,,,,,,,,,,,
steam_cracker_petro,historical_activity,R11_AFR,naphtha,Mt,0.0,0.0,3.75,7.5,11.25,12.5,13.75,16.25,,,,,,,,,,,,,,
steam_cracker_petro,historical_activity,R11_NAM,naphtha,Mt,0.0,0.0,67.5,135.0,150.0,160.0,160.0,160.0,,,,,,,,,,,,,,
steam_cracker_petro,historical_activity,R11_EEU,naphtha,Mt,0.0,0.0,3.75,7.5,11.25,12.5,13.75,16.25,,,,,,,,,,,,,,
steam_cracker_petro,historical_activity,R11_WEU,naphtha,Mt,0.0,0.0,45.0,90.0,100.0,105.0,105.0,105.0,,,,,,,,,,,,,,
steam_cracker_petro,historical_activity,R11_LAM,naphtha,Mt,0.0,0.0,3.75,7.5,11.25,12.5,13.75,16.25,,,,,,,,,,,,,,
steam_cracker_petro,historical_activity,R11_PAS,naphtha,Mt,0.0,0.0,4.958333333333333,9.916666666666666,12.249999999999998,15.749999999999996,25.08333333333333,32.08333333333333,,,,,,,,,,,,,,
steam_cracker_petro,historical_activity,R11_SAS,naphtha,Mt,0.0,0.0,4.958333333333333,9.916666666666666,12.249999999999998,15.749999999999996,25.08333333333333,32.08333333333333,,,,,,,,,,,,,,
steam_cracker_petro,historical_activity,R11_PAO,naphtha,Mt,0.0,0.0,4.958333333333333,9.916666666666666,12.249999999999998,15.749999999999996,25.08333333333333,32.08333333333333,,,,,,,,,,,,,,
steam_cracker_petro,historical_activity,R11_FSU,naphtha,Mt,0.0,0.0,3.75,7.5,11.25,12.5,13.75,16.25,,,,,,,,,,,,,,
steam_cracker_petro,historical_activity,R11_MEA,ethane,Mt,0.0,0.0,12.5,25.0,35.0,55.0,125.0,130.0,,,,,,,,,,,,,,
steam_cracker_petro,historical_new_capacity,R11_CPA,naphtha,Mt/yr,0.0,0.0,5.525,5.525,2.6,3.9000000000000004,10.4,7.800000000000001,,,,,,,,,,,,,,
steam_cracker_petro,historical_new_capacity,R11_AFR,naphtha,Mt/yr,0.75,0.0,,0.75,0.75,0.25,0.25,0.5,,,,,,,,,,,,,,
steam_cracker_petro,historical_new_capacity,R11_NAM,naphtha,Mt/yr,0.0,0.0,13.5,13.5,3.0,2.0,0.0,0.0,,,,,,,,,,,,,,
steam_cracker_petro,historical_new_capacity,R11_EEU,naphtha,Mt/yr,0.0,0.0,0.75,0.75,0.75,0.25,0.25,0.5,,,,,,,,,,,,,,
steam_cracker_petro,historical_new_capacity,R11_WEU,naphtha,Mt/yr,0.0,0.0,9.0,9.0,2.0,1.0,0.0,0.0,,,,,,,,,,,,,,
steam_cracker_petro,historical_new_capacity,R11_LAM,naphtha,Mt/yr,0.0,0.0,0.75,0.75,0.75,0.25,0.25,0.5,,,,,,,,,,,,,,
steam_cracker_petro,historical_new_capacity,R11_PAS,naphtha,Mt/yr,0.0,0.0,0.9916666666666666,0.9916666666666666,0.4666666666666666,0.6999999999999998,1.8666666666666665,1.3999999999999997,,,,,,,,,,,,,,
steam_cracker_petro,historical_new_capacity,R11_SAS,naphtha,Mt/yr,0.0,0.0,0.9916666666666666,0.9916666666666666,0.4666666666666666,0.6999999999999998,1.8666666666666665,1.3999999999999997,,,,,,,,,,,,,,
steam_cracker_petro,historical_new_capacity,R11_PAO,naphtha,Mt/yr,0.0,0.0,0.9916666666666666,0.9916666666666666,0.4666666666666666,0.6999999999999998,1.8666666666666665,1.3999999999999997,,,,,,,,,,,,,,
steam_cracker_petro,historical_new_capacity,R11_FSU,naphtha,Mt/yr,0.0,0.0,0.75,0.75,0.75,0.25,0.25,0.5,,,,,,,,,,,,,,
steam_cracker_petro,historical_new_capacity,R11_MEA,ethane,Mt/yr,0.0,0.0,2.5,2.5,2.0,4.0,14.0,1.0,,,,,,,,,,,,,,
ethanol_to_ethylene_petro,historical_activity,R11_CPA,M1,Mt,0.045,0.045,0.045,0.045,0.045,0.13,0.34,1.09,,,,,,,,,,,,,,
ethanol_to_ethylene_petro,historical_activity,R11_LAM,M1,Mt,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3.05,,,,,,,,,,,,,,
ethanol_to_ethylene_petro,historical_activity,R11_PAS,M1,Mt,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,,,,,,,,,,,,,,
ethanol_to_ethylene_petro,historical_activity,R11_SAS,M1,Mt,0.0,0.0,0.875,0.875,0.875,0.875,0.875,0.875,,,,,,,,,,,,,,
ethanol_to_ethylene_petro,historical_new_capacity,R11_CPA,M1,Mt/yr,0.009,0.0,0.0,0.0,0.0,0.017,0.042,0.15,,,,,,,,,,,,,,
ethanol_to_ethylene_petro,historical_new_capacity,R11_LAM,M1,Mt/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.35,,,,,,,,,,,,,,
ethanol_to_ethylene_petro,historical_new_capacity,R11_PAS,M1,Mt/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,,,,,,,,,,,,,,
ethanol_to_ethylene_petro,historical_new_capacity,R11_SAS,M1,Mt/yr,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
