node_loc,technology,year_vtg,year_act,mode,node_dest,commodity,level,time,time_dest,value,unit
R12_SAS,LNG_shipped_exp_pas,broadcast,broadcast,M1,R12_PAS,LNG,shipped,year,year,1,GWa
R12_SAS,LNG_shipped_exp_weu,broadcast,broadcast,M1,R12_WEU,LNG,shipped,year,year,1,GWa
R12_WEU,LNG_shipped_exp_afr,broadcast,broadcast,M1,R12_AFR,LNG,shipped,year,year,1,GWa
R12_WEU,LNG_shipped_exp_rcpa,broadcast,broadcast,M1,R12_RCPA,LNG,shipped,year,year,1,GWa
R12_WEU,LNG_shipped_exp_chn,broadcast,broadcast,M1,R12_CHN,LNG,shipped,year,year,1,GWa
R12_WEU,LNG_shipped_exp_eeu,broadcast,broadcast,M1,R12_EEU,LNG,shipped,year,year,1,GWa
R12_WEU,LNG_shipped_exp_fsu,broadcast,broadcast,M1,R12_FSU,LNG,shipped,year,year,1,GWa
R12_WEU,LNG_shipped_exp_lam,broadcast,broadcast,M1,R12_LAM,LNG,shipped,year,year,1,GWa
R12_WEU,LNG_shipped_exp_mea,broadcast,broadcast,M1,R12_MEA,LNG,shipped,year,year,1,GWa
R12_WEU,LNG_shipped_exp_nam,broadcast,broadcast,M1,R12_NAM,LNG,shipped,year,year,1,GWa
R12_WEU,LNG_shipped_exp_pao,broadcast,broadcast,M1,R12_PAO,LNG,shipped,year,year,1,GWa
R12_WEU,LNG_shipped_exp_pas,broadcast,broadcast,M1,R12_PAS,LNG,shipped,year,year,1,GWa
R12_WEU,LNG_shipped_exp_sas,broadcast,broadcast,M1,R12_SAS,LNG,shipped,year,year,1,GWa
R12_RCPA,LNG_shipped_imp,broadcast,broadcast,M1,R12_RCPA,LNG,secondary,year,year,1,GWa
R12_CHN,LNG_shipped_imp,broadcast,broadcast,M1,R12_CHN,LNG,secondary,year,year,1,GWa
R12_EEU,LNG_shipped_imp,broadcast,broadcast,M1,R12_EEU,LNG,secondary,year,year,1,GWa
R12_FSU,LNG_shipped_imp,broadcast,broadcast,M1,R12_FSU,LNG,secondary,year,year,1,GWa
R12_LAM,LNG_shipped_imp,broadcast,broadcast,M1,R12_LAM,LNG,secondary,year,year,1,GWa
R12_MEA,LNG_shipped_imp,broadcast,broadcast,M1,R12_MEA,LNG,secondary,year,year,1,GWa
R12_NAM,LNG_shipped_imp,broadcast,broadcast,M1,R12_NAM,LNG,secondary,year,year,1,GWa
R12_PAO,LNG_shipped_imp,broadcast,broadcast,M1,R12_PAO,LNG,secondary,year,year,1,GWa
R12_PAS,LNG_shipped_imp,broadcast,broadcast,M1,R12_PAS,LNG,secondary,year,year,1,GWa
R12_SAS,LNG_shipped_imp,broadcast,broadcast,M1,R12_SAS,LNG,secondary,year,year,1,GWa
R12_WEU,LNG_shipped_imp,broadcast,broadcast,M1,R12_WEU,LNG,secondary,year,year,1,GWa
R12_AFR,LNG_shipped_imp,broadcast,broadcast,M1,R12_AFR,LNG,secondary,year,year,1,GWa
