node_loc,technology,year_vtg,year_act,mode,time,value,unit
R12_LAM,lh2_tanker_lh2,broadcast,broadcast,LAM-RCPA,year,0.002,USD/Mt-km
R12_LAM,lh2_tanker_lh2,broadcast,broadcast,LAM-CHN,year,0.002,USD/Mt-km
R12_LAM,lh2_tanker_lh2,broadcast,broadcast,LAM-EEU,year,0.002,USD/Mt-km
R12_LAM,lh2_tanker_lh2,broadcast,broadcast,LAM-FSU,year,0.002,USD/Mt-km
R12_LAM,lh2_tanker_lh2,broadcast,broadcast,LAM-MEA,year,0.002,USD/Mt-km
R12_LAM,lh2_tanker_lh2,broadcast,broadcast,LAM-NAM,year,0.002,USD/Mt-km
R12_LAM,lh2_tanker_lh2,broadcast,broadcast,LAM-PAO,year,0.002,USD/Mt-km
R12_LAM,lh2_tanker_lh2,broadcast,broadcast,LAM-PAS,year,0.002,USD/Mt-km
R12_LAM,lh2_tanker_lh2,broadcast,broadcast,LAM-SAS,year,0.002,USD/Mt-km
R12_LAM,lh2_tanker_lh2,broadcast,broadcast,LAM-WEU,year,0.002,USD/Mt-km
R12_MEA,lh2_tanker_lh2,broadcast,broadcast,MEA-AFR,year,0.002,USD/Mt-km
R12_MEA,lh2_tanker_lh2,broadcast,broadcast,MEA-RCPA,year,0.002,USD/Mt-km
R12_MEA,lh2_tanker_lh2,broadcast,broadcast,MEA-CHN,year,0.002,USD/Mt-km
R12_MEA,lh2_tanker_lh2,broadcast,broadcast,MEA-EEU,year,0.002,USD/Mt-km
R12_MEA,lh2_tanker_lh2,broadcast,broadcast,MEA-FSU,year,0.002,USD/Mt-km
R12_MEA,lh2_tanker_lh2,broadcast,broadcast,MEA-LAM,year,0.002,USD/Mt-km
R12_MEA,lh2_tanker_lh2,broadcast,broadcast,MEA-NAM,year,0.002,USD/Mt-km
R12_MEA,lh2_tanker_lh2,broadcast,broadcast,MEA-PAO,year,0.002,USD/Mt-km
R12_MEA,lh2_tanker_lh2,broadcast,broadcast,MEA-PAS,year,0.002,USD/Mt-km
R12_MEA,lh2_tanker_lh2,broadcast,broadcast,MEA-SAS,year,0.002,USD/Mt-km
R12_MEA,lh2_tanker_lh2,broadcast,broadcast,MEA-WEU,year,0.002,USD/Mt-km
R12_NAM,lh2_tanker_lh2,broadcast,broadcast,NAM-AFR,year,0.002,USD/Mt-km
R12_NAM,lh2_tanker_lh2,broadcast,broadcast,NAM-RCPA,year,0.002,USD/Mt-km
R12_NAM,lh2_tanker_lh2,broadcast,broadcast,NAM-CHN,year,0.002,USD/Mt-km
R12_NAM,lh2_tanker_lh2,broadcast,broadcast,NAM-EEU,year,0.002,USD/Mt-km
R12_NAM,lh2_tanker_lh2,broadcast,broadcast,NAM-FSU,year,0.002,USD/Mt-km
R12_NAM,lh2_tanker_lh2,broadcast,broadcast,NAM-LAM,year,0.002,USD/Mt-km
R12_NAM,lh2_tanker_lh2,broadcast,broadcast,NAM-MEA,year,0.002,USD/Mt-km
R12_NAM,lh2_tanker_lh2,broadcast,broadcast,NAM-PAO,year,0.002,USD/Mt-km
R12_NAM,lh2_tanker_lh2,broadcast,broadcast,NAM-PAS,year,0.002,USD/Mt-km
R12_NAM,lh2_tanker_lh2,broadcast,broadcast,NAM-SAS,year,0.002,USD/Mt-km
R12_NAM,lh2_tanker_lh2,broadcast,broadcast,NAM-WEU,year,0.002,USD/Mt-km
R12_PAO,lh2_tanker_lh2,broadcast,broadcast,PAO-AFR,year,0.002,USD/Mt-km
R12_PAO,lh2_tanker_lh2,broadcast,broadcast,PAO-RCPA,year,0.002,USD/Mt-km
R12_PAO,lh2_tanker_lh2,broadcast,broadcast,PAO-CHN,year,0.002,USD/Mt-km
R12_PAO,lh2_tanker_lh2,broadcast,broadcast,PAO-EEU,year,0.002,USD/Mt-km
R12_PAO,lh2_tanker_lh2,broadcast,broadcast,PAO-FSU,year,0.002,USD/Mt-km
R12_PAO,lh2_tanker_lh2,broadcast,broadcast,PAO-LAM,year,0.002,USD/Mt-km
R12_PAO,lh2_tanker_lh2,broadcast,broadcast,PAO-MEA,year,0.002,USD/Mt-km
R12_PAO,lh2_tanker_lh2,broadcast,broadcast,PAO-NAM,year,0.002,USD/Mt-km
R12_PAO,lh2_tanker_lh2,broadcast,broadcast,PAO-PAS,year,0.002,USD/Mt-km
R12_PAO,lh2_tanker_lh2,broadcast,broadcast,PAO-SAS,year,0.002,USD/Mt-km
R12_PAO,lh2_tanker_lh2,broadcast,broadcast,PAO-WEU,year,0.002,USD/Mt-km
R12_PAS,lh2_tanker_lh2,broadcast,broadcast,PAS-AFR,year,0.002,USD/Mt-km
R12_PAS,lh2_tanker_lh2,broadcast,broadcast,PAS-RCPA,year,0.002,USD/Mt-km
R12_PAS,lh2_tanker_lh2,broadcast,broadcast,PAS-CHN,year,0.002,USD/Mt-km
R12_PAS,lh2_tanker_lh2,broadcast,broadcast,PAS-EEU,year,0.002,USD/Mt-km
R12_PAS,lh2_tanker_lh2,broadcast,broadcast,PAS-FSU,year,0.002,USD/Mt-km
R12_PAS,lh2_tanker_lh2,broadcast,broadcast,PAS-LAM,year,0.002,USD/Mt-km
R12_PAS,lh2_tanker_lh2,broadcast,broadcast,PAS-MEA,year,0.002,USD/Mt-km
R12_PAS,lh2_tanker_lh2,broadcast,broadcast,PAS-NAM,year,0.002,USD/Mt-km
R12_PAS,lh2_tanker_lh2,broadcast,broadcast,PAS-PAO,year,0.002,USD/Mt-km
R12_PAS,lh2_tanker_lh2,broadcast,broadcast,PAS-SAS,year,0.002,USD/Mt-km
R12_PAS,lh2_tanker_lh2,broadcast,broadcast,PAS-WEU,year,0.002,USD/Mt-km
R12_SAS,lh2_tanker_lh2,broadcast,broadcast,SAS-AFR,year,0.002,USD/Mt-km
R12_SAS,lh2_tanker_lh2,broadcast,broadcast,SAS-RCPA,year,0.002,USD/Mt-km
R12_SAS,lh2_tanker_lh2,broadcast,broadcast,SAS-CHN,year,0.002,USD/Mt-km
R12_SAS,lh2_tanker_lh2,broadcast,broadcast,SAS-EEU,year,0.002,USD/Mt-km
R12_SAS,lh2_tanker_lh2,broadcast,broadcast,SAS-FSU,year,0.002,USD/Mt-km
R12_SAS,lh2_tanker_lh2,broadcast,broadcast,SAS-LAM,year,0.002,USD/Mt-km
R12_SAS,lh2_tanker_lh2,broadcast,broadcast,SAS-MEA,year,0.002,USD/Mt-km
R12_SAS,lh2_tanker_lh2,broadcast,broadcast,SAS-NAM,year,0.002,USD/Mt-km
R12_SAS,lh2_tanker_lh2,broadcast,broadcast,SAS-PAO,year,0.002,USD/Mt-km
R12_SAS,lh2_tanker_lh2,broadcast,broadcast,SAS-PAS,year,0.002,USD/Mt-km
R12_SAS,lh2_tanker_lh2,broadcast,broadcast,SAS-WEU,year,0.002,USD/Mt-km
R12_WEU,lh2_tanker_lh2,broadcast,broadcast,WEU-AFR,year,0.002,USD/Mt-km
R12_WEU,lh2_tanker_lh2,broadcast,broadcast,WEU-RCPA,year,0.002,USD/Mt-km
R12_WEU,lh2_tanker_lh2,broadcast,broadcast,WEU-CHN,year,0.002,USD/Mt-km
R12_WEU,lh2_tanker_lh2,broadcast,broadcast,WEU-EEU,year,0.002,USD/Mt-km
R12_WEU,lh2_tanker_lh2,broadcast,broadcast,WEU-FSU,year,0.002,USD/Mt-km
R12_WEU,lh2_tanker_lh2,broadcast,broadcast,WEU-LAM,year,0.002,USD/Mt-km
R12_WEU,lh2_tanker_lh2,broadcast,broadcast,WEU-MEA,year,0.002,USD/Mt-km
R12_WEU,lh2_tanker_lh2,broadcast,broadcast,WEU-NAM,year,0.002,USD/Mt-km
R12_WEU,lh2_tanker_lh2,broadcast,broadcast,WEU-PAO,year,0.002,USD/Mt-km
R12_WEU,lh2_tanker_lh2,broadcast,broadcast,WEU-PAS,year,0.002,USD/Mt-km
R12_WEU,lh2_tanker_lh2,broadcast,broadcast,WEU-SAS,year,0.002,USD/Mt-km
R12_AFR,lh2_tanker_loil,broadcast,broadcast,AFR-RCPA,year,0.002,USD/Mt-km
R12_AFR,lh2_tanker_loil,broadcast,broadcast,AFR-CHN,year,0.002,USD/Mt-km
R12_AFR,lh2_tanker_loil,broadcast,broadcast,AFR-EEU,year,0.002,USD/Mt-km
R12_AFR,lh2_tanker_loil,broadcast,broadcast,AFR-FSU,year,0.002,USD/Mt-km
R12_AFR,lh2_tanker_loil,broadcast,broadcast,AFR-LAM,year,0.002,USD/Mt-km
R12_AFR,lh2_tanker_loil,broadcast,broadcast,AFR-MEA,year,0.002,USD/Mt-km
R12_AFR,lh2_tanker_loil,broadcast,broadcast,AFR-NAM,year,0.002,USD/Mt-km
R12_AFR,lh2_tanker_loil,broadcast,broadcast,AFR-PAO,year,0.002,USD/Mt-km
R12_AFR,lh2_tanker_loil,broadcast,broadcast,AFR-PAS,year,0.002,USD/Mt-km
R12_AFR,lh2_tanker_loil,broadcast,broadcast,AFR-SAS,year,0.002,USD/Mt-km
R12_AFR,lh2_tanker_loil,broadcast,broadcast,AFR-WEU,year,0.002,USD/Mt-km
R12_RCPA,lh2_tanker_loil,broadcast,broadcast,RCPA-AFR,year,0.002,USD/Mt-km
R12_RCPA,lh2_tanker_loil,broadcast,broadcast,RCPA-CHN,year,0.002,USD/Mt-km
R12_RCPA,lh2_tanker_loil,broadcast,broadcast,RCPA-EEU,year,0.002,USD/Mt-km
R12_RCPA,lh2_tanker_loil,broadcast,broadcast,RCPA-FSU,year,0.002,USD/Mt-km
R12_RCPA,lh2_tanker_loil,broadcast,broadcast,RCPA-LAM,year,0.002,USD/Mt-km
R12_RCPA,lh2_tanker_loil,broadcast,broadcast,RCPA-MEA,year,0.002,USD/Mt-km
R12_RCPA,lh2_tanker_loil,broadcast,broadcast,RCPA-NAM,year,0.002,USD/Mt-km
R12_RCPA,lh2_tanker_loil,broadcast,broadcast,RCPA-PAO,year,0.002,USD/Mt-km
R12_RCPA,lh2_tanker_loil,broadcast,broadcast,RCPA-PAS,year,0.002,USD/Mt-km
R12_RCPA,lh2_tanker_loil,broadcast,broadcast,RCPA-SAS,year,0.002,USD/Mt-km
R12_RCPA,lh2_tanker_loil,broadcast,broadcast,RCPA-WEU,year,0.002,USD/Mt-km
R12_CHN,lh2_tanker_loil,broadcast,broadcast,CHN-AFR,year,0.002,USD/Mt-km
R12_CHN,lh2_tanker_loil,broadcast,broadcast,CHN-RCPA,year,0.002,USD/Mt-km
R12_CHN,lh2_tanker_loil,broadcast,broadcast,CHN-EEU,year,0.002,USD/Mt-km
R12_CHN,lh2_tanker_loil,broadcast,broadcast,CHN-FSU,year,0.002,USD/Mt-km
R12_CHN,lh2_tanker_loil,broadcast,broadcast,CHN-LAM,year,0.002,USD/Mt-km
R12_CHN,lh2_tanker_loil,broadcast,broadcast,CHN-MEA,year,0.002,USD/Mt-km
R12_CHN,lh2_tanker_loil,broadcast,broadcast,CHN-NAM,year,0.002,USD/Mt-km
R12_CHN,lh2_tanker_loil,broadcast,broadcast,CHN-PAO,year,0.002,USD/Mt-km
R12_CHN,lh2_tanker_loil,broadcast,broadcast,CHN-PAS,year,0.002,USD/Mt-km
R12_CHN,lh2_tanker_loil,broadcast,broadcast,CHN-SAS,year,0.002,USD/Mt-km
R12_CHN,lh2_tanker_loil,broadcast,broadcast,CHN-WEU,year,0.002,USD/Mt-km
R12_EEU,lh2_tanker_loil,broadcast,broadcast,EEU-AFR,year,0.002,USD/Mt-km
R12_EEU,lh2_tanker_loil,broadcast,broadcast,EEU-RCPA,year,0.002,USD/Mt-km
R12_EEU,lh2_tanker_loil,broadcast,broadcast,EEU-CHN,year,0.002,USD/Mt-km
R12_EEU,lh2_tanker_loil,broadcast,broadcast,EEU-FSU,year,0.002,USD/Mt-km
R12_EEU,lh2_tanker_loil,broadcast,broadcast,EEU-LAM,year,0.002,USD/Mt-km
R12_EEU,lh2_tanker_loil,broadcast,broadcast,EEU-MEA,year,0.002,USD/Mt-km
R12_EEU,lh2_tanker_loil,broadcast,broadcast,EEU-NAM,year,0.002,USD/Mt-km
R12_EEU,lh2_tanker_loil,broadcast,broadcast,EEU-PAO,year,0.002,USD/Mt-km
R12_EEU,lh2_tanker_loil,broadcast,broadcast,EEU-PAS,year,0.002,USD/Mt-km
R12_EEU,lh2_tanker_loil,broadcast,broadcast,EEU-SAS,year,0.002,USD/Mt-km
R12_EEU,lh2_tanker_loil,broadcast,broadcast,EEU-WEU,year,0.002,USD/Mt-km
R12_FSU,lh2_tanker_loil,broadcast,broadcast,FSU-AFR,year,0.002,USD/Mt-km
R12_FSU,lh2_tanker_loil,broadcast,broadcast,FSU-RCPA,year,0.002,USD/Mt-km
R12_FSU,lh2_tanker_loil,broadcast,broadcast,FSU-CHN,year,0.002,USD/Mt-km
R12_FSU,lh2_tanker_loil,broadcast,broadcast,FSU-EEU,year,0.002,USD/Mt-km
R12_FSU,lh2_tanker_loil,broadcast,broadcast,FSU-LAM,year,0.002,USD/Mt-km
R12_FSU,lh2_tanker_loil,broadcast,broadcast,FSU-MEA,year,0.002,USD/Mt-km
R12_FSU,lh2_tanker_loil,broadcast,broadcast,FSU-NAM,year,0.002,USD/Mt-km
R12_FSU,lh2_tanker_loil,broadcast,broadcast,FSU-PAO,year,0.002,USD/Mt-km
R12_FSU,lh2_tanker_loil,broadcast,broadcast,FSU-PAS,year,0.002,USD/Mt-km
R12_FSU,lh2_tanker_loil,broadcast,broadcast,FSU-SAS,year,0.002,USD/Mt-km
R12_FSU,lh2_tanker_loil,broadcast,broadcast,FSU-WEU,year,0.002,USD/Mt-km
R12_LAM,lh2_tanker_loil,broadcast,broadcast,LAM-AFR,year,0.002,USD/Mt-km
R12_LAM,lh2_tanker_loil,broadcast,broadcast,LAM-RCPA,year,0.002,USD/Mt-km
R12_LAM,lh2_tanker_loil,broadcast,broadcast,LAM-CHN,year,0.002,USD/Mt-km
R12_LAM,lh2_tanker_loil,broadcast,broadcast,LAM-EEU,year,0.002,USD/Mt-km
R12_LAM,lh2_tanker_loil,broadcast,broadcast,LAM-FSU,year,0.002,USD/Mt-km
R12_LAM,lh2_tanker_loil,broadcast,broadcast,LAM-MEA,year,0.002,USD/Mt-km
R12_LAM,lh2_tanker_loil,broadcast,broadcast,LAM-NAM,year,0.002,USD/Mt-km
R12_LAM,lh2_tanker_loil,broadcast,broadcast,LAM-PAO,year,0.002,USD/Mt-km
R12_LAM,lh2_tanker_loil,broadcast,broadcast,LAM-PAS,year,0.002,USD/Mt-km
R12_LAM,lh2_tanker_loil,broadcast,broadcast,LAM-SAS,year,0.002,USD/Mt-km
R12_LAM,lh2_tanker_loil,broadcast,broadcast,LAM-WEU,year,0.002,USD/Mt-km
R12_MEA,lh2_tanker_loil,broadcast,broadcast,MEA-AFR,year,0.002,USD/Mt-km
R12_MEA,lh2_tanker_loil,broadcast,broadcast,MEA-RCPA,year,0.002,USD/Mt-km
R12_MEA,lh2_tanker_loil,broadcast,broadcast,MEA-CHN,year,0.002,USD/Mt-km
R12_MEA,lh2_tanker_loil,broadcast,broadcast,MEA-EEU,year,0.002,USD/Mt-km
R12_MEA,lh2_tanker_loil,broadcast,broadcast,MEA-FSU,year,0.002,USD/Mt-km
R12_MEA,lh2_tanker_loil,broadcast,broadcast,MEA-LAM,year,0.002,USD/Mt-km
R12_MEA,lh2_tanker_loil,broadcast,broadcast,MEA-NAM,year,0.002,USD/Mt-km
R12_MEA,lh2_tanker_loil,broadcast,broadcast,MEA-PAO,year,0.002,USD/Mt-km
R12_MEA,lh2_tanker_loil,broadcast,broadcast,MEA-PAS,year,0.002,USD/Mt-km
R12_MEA,lh2_tanker_loil,broadcast,broadcast,MEA-SAS,year,0.002,USD/Mt-km
R12_MEA,lh2_tanker_loil,broadcast,broadcast,MEA-WEU,year,0.002,USD/Mt-km
R12_NAM,lh2_tanker_loil,broadcast,broadcast,NAM-AFR,year,0.002,USD/Mt-km
R12_NAM,lh2_tanker_loil,broadcast,broadcast,NAM-RCPA,year,0.002,USD/Mt-km
R12_NAM,lh2_tanker_loil,broadcast,broadcast,NAM-CHN,year,0.002,USD/Mt-km
R12_NAM,lh2_tanker_loil,broadcast,broadcast,NAM-EEU,year,0.002,USD/Mt-km
R12_NAM,lh2_tanker_loil,broadcast,broadcast,NAM-FSU,year,0.002,USD/Mt-km
R12_NAM,lh2_tanker_loil,broadcast,broadcast,NAM-LAM,year,0.002,USD/Mt-km
R12_NAM,lh2_tanker_loil,broadcast,broadcast,NAM-MEA,year,0.002,USD/Mt-km
R12_NAM,lh2_tanker_loil,broadcast,broadcast,NAM-PAO,year,0.002,USD/Mt-km
R12_NAM,lh2_tanker_loil,broadcast,broadcast,NAM-PAS,year,0.002,USD/Mt-km
R12_NAM,lh2_tanker_loil,broadcast,broadcast,NAM-SAS,year,0.002,USD/Mt-km
R12_NAM,lh2_tanker_loil,broadcast,broadcast,NAM-WEU,year,0.002,USD/Mt-km
R12_PAO,lh2_tanker_loil,broadcast,broadcast,PAO-AFR,year,0.002,USD/Mt-km
R12_PAO,lh2_tanker_loil,broadcast,broadcast,PAO-RCPA,year,0.002,USD/Mt-km
R12_PAO,lh2_tanker_loil,broadcast,broadcast,PAO-CHN,year,0.002,USD/Mt-km
R12_PAO,lh2_tanker_loil,broadcast,broadcast,PAO-EEU,year,0.002,USD/Mt-km
R12_PAO,lh2_tanker_loil,broadcast,broadcast,PAO-FSU,year,0.002,USD/Mt-km
R12_PAO,lh2_tanker_loil,broadcast,broadcast,PAO-LAM,year,0.002,USD/Mt-km
R12_PAO,lh2_tanker_loil,broadcast,broadcast,PAO-MEA,year,0.002,USD/Mt-km
R12_PAO,lh2_tanker_loil,broadcast,broadcast,PAO-NAM,year,0.002,USD/Mt-km
R12_PAO,lh2_tanker_loil,broadcast,broadcast,PAO-PAS,year,0.002,USD/Mt-km
R12_PAO,lh2_tanker_loil,broadcast,broadcast,PAO-SAS,year,0.002,USD/Mt-km
R12_PAO,lh2_tanker_loil,broadcast,broadcast,PAO-WEU,year,0.002,USD/Mt-km
R12_PAS,lh2_tanker_loil,broadcast,broadcast,PAS-AFR,year,0.002,USD/Mt-km
R12_PAS,lh2_tanker_loil,broadcast,broadcast,PAS-RCPA,year,0.002,USD/Mt-km
R12_PAS,lh2_tanker_loil,broadcast,broadcast,PAS-CHN,year,0.002,USD/Mt-km
R12_PAS,lh2_tanker_loil,broadcast,broadcast,PAS-EEU,year,0.002,USD/Mt-km
R12_PAS,lh2_tanker_loil,broadcast,broadcast,PAS-FSU,year,0.002,USD/Mt-km
R12_PAS,lh2_tanker_loil,broadcast,broadcast,PAS-LAM,year,0.002,USD/Mt-km
R12_PAS,lh2_tanker_loil,broadcast,broadcast,PAS-MEA,year,0.002,USD/Mt-km
R12_PAS,lh2_tanker_loil,broadcast,broadcast,PAS-NAM,year,0.002,USD/Mt-km
R12_PAS,lh2_tanker_loil,broadcast,broadcast,PAS-PAO,year,0.002,USD/Mt-km
R12_PAS,lh2_tanker_loil,broadcast,broadcast,PAS-SAS,year,0.002,USD/Mt-km
R12_PAS,lh2_tanker_loil,broadcast,broadcast,PAS-WEU,year,0.002,USD/Mt-km
R12_SAS,lh2_tanker_loil,broadcast,broadcast,SAS-AFR,year,0.002,USD/Mt-km
R12_SAS,lh2_tanker_loil,broadcast,broadcast,SAS-RCPA,year,0.002,USD/Mt-km
R12_SAS,lh2_tanker_loil,broadcast,broadcast,SAS-CHN,year,0.002,USD/Mt-km
R12_SAS,lh2_tanker_loil,broadcast,broadcast,SAS-EEU,year,0.002,USD/Mt-km
R12_SAS,lh2_tanker_loil,broadcast,broadcast,SAS-FSU,year,0.002,USD/Mt-km
R12_SAS,lh2_tanker_loil,broadcast,broadcast,SAS-LAM,year,0.002,USD/Mt-km
R12_SAS,lh2_tanker_loil,broadcast,broadcast,SAS-MEA,year,0.002,USD/Mt-km
R12_SAS,lh2_tanker_loil,broadcast,broadcast,SAS-NAM,year,0.002,USD/Mt-km
R12_SAS,lh2_tanker_loil,broadcast,broadcast,SAS-PAO,year,0.002,USD/Mt-km
R12_SAS,lh2_tanker_loil,broadcast,broadcast,SAS-PAS,year,0.002,USD/Mt-km
R12_SAS,lh2_tanker_loil,broadcast,broadcast,SAS-WEU,year,0.002,USD/Mt-km
R12_WEU,lh2_tanker_loil,broadcast,broadcast,WEU-AFR,year,0.002,USD/Mt-km
R12_WEU,lh2_tanker_loil,broadcast,broadcast,WEU-RCPA,year,0.002,USD/Mt-km
R12_WEU,lh2_tanker_loil,broadcast,broadcast,WEU-CHN,year,0.002,USD/Mt-km
R12_WEU,lh2_tanker_loil,broadcast,broadcast,WEU-EEU,year,0.002,USD/Mt-km
R12_WEU,lh2_tanker_loil,broadcast,broadcast,WEU-FSU,year,0.002,USD/Mt-km
R12_WEU,lh2_tanker_loil,broadcast,broadcast,WEU-LAM,year,0.002,USD/Mt-km
R12_WEU,lh2_tanker_loil,broadcast,broadcast,WEU-MEA,year,0.002,USD/Mt-km
R12_WEU,lh2_tanker_loil,broadcast,broadcast,WEU-NAM,year,0.002,USD/Mt-km
R12_WEU,lh2_tanker_loil,broadcast,broadcast,WEU-PAO,year,0.002,USD/Mt-km
R12_WEU,lh2_tanker_loil,broadcast,broadcast,WEU-PAS,year,0.002,USD/Mt-km
R12_WEU,lh2_tanker_loil,broadcast,broadcast,WEU-SAS,year,0.002,USD/Mt-km
