node_loc,technology,year_vtg,year_act,time,value,unit
R12_LAM,loil_shipped_exp_fsu,broadcast,broadcast,year,1,%
R12_LAM,loil_shipped_exp_mea,broadcast,broadcast,year,1,%
R12_LAM,loil_shipped_exp_nam,broadcast,broadcast,year,1,%
R12_LAM,loil_shipped_exp_pao,broadcast,broadcast,year,1,%
R12_LAM,loil_shipped_exp_pas,broadcast,broadcast,year,1,%
R12_LAM,loil_shipped_exp_sas,broadcast,broadcast,year,1,%
R12_LAM,loil_shipped_exp_weu,broadcast,broadcast,year,1,%
R12_MEA,loil_shipped_exp_afr,broadcast,broadcast,year,1,%
R12_MEA,loil_shipped_exp_rcpa,broadcast,broadcast,year,1,%
R12_MEA,loil_shipped_exp_chn,broadcast,broadcast,year,1,%
R12_MEA,loil_shipped_exp_eeu,broadcast,broadcast,year,1,%
R12_MEA,loil_shipped_exp_fsu,broadcast,broadcast,year,1,%
R12_MEA,loil_shipped_exp_lam,broadcast,broadcast,year,1,%
R12_MEA,loil_shipped_exp_nam,broadcast,broadcast,year,1,%
R12_MEA,loil_shipped_exp_pao,broadcast,broadcast,year,1,%
R12_MEA,loil_shipped_exp_pas,broadcast,broadcast,year,1,%
R12_MEA,loil_shipped_exp_sas,broadcast,broadcast,year,1,%
R12_MEA,loil_shipped_exp_weu,broadcast,broadcast,year,1,%
R12_NAM,loil_shipped_exp_afr,broadcast,broadcast,year,1,%
R12_NAM,loil_shipped_exp_rcpa,broadcast,broadcast,year,1,%
R12_NAM,loil_shipped_exp_chn,broadcast,broadcast,year,1,%
R12_NAM,loil_shipped_exp_eeu,broadcast,broadcast,year,1,%
R12_NAM,loil_shipped_exp_fsu,broadcast,broadcast,year,1,%
R12_NAM,loil_shipped_exp_lam,broadcast,broadcast,year,1,%
R12_NAM,loil_shipped_exp_mea,broadcast,broadcast,year,1,%
R12_NAM,loil_shipped_exp_pao,broadcast,broadcast,year,1,%
R12_NAM,loil_shipped_exp_pas,broadcast,broadcast,year,1,%
R12_NAM,loil_shipped_exp_sas,broadcast,broadcast,year,1,%
R12_NAM,loil_shipped_exp_weu,broadcast,broadcast,year,1,%
R12_PAO,loil_shipped_exp_afr,broadcast,broadcast,year,1,%
R12_PAO,loil_shipped_exp_rcpa,broadcast,broadcast,year,1,%
R12_PAO,loil_shipped_exp_chn,broadcast,broadcast,year,1,%
R12_PAO,loil_shipped_exp_eeu,broadcast,broadcast,year,1,%
R12_PAO,loil_shipped_exp_fsu,broadcast,broadcast,year,1,%
R12_PAO,loil_shipped_exp_lam,broadcast,broadcast,year,1,%
R12_PAO,loil_shipped_exp_mea,broadcast,broadcast,year,1,%
R12_PAO,loil_shipped_exp_nam,broadcast,broadcast,year,1,%
R12_PAO,loil_shipped_exp_pas,broadcast,broadcast,year,1,%
R12_PAO,loil_shipped_exp_sas,broadcast,broadcast,year,1,%
R12_PAO,loil_shipped_exp_weu,broadcast,broadcast,year,1,%
R12_PAS,loil_shipped_exp_afr,broadcast,broadcast,year,1,%
R12_PAS,loil_shipped_exp_rcpa,broadcast,broadcast,year,1,%
R12_PAS,loil_shipped_exp_chn,broadcast,broadcast,year,1,%
R12_PAS,loil_shipped_exp_eeu,broadcast,broadcast,year,1,%
R12_PAS,loil_shipped_exp_fsu,broadcast,broadcast,year,1,%
R12_PAS,loil_shipped_exp_lam,broadcast,broadcast,year,1,%
R12_PAS,loil_shipped_exp_mea,broadcast,broadcast,year,1,%
R12_PAS,loil_shipped_exp_nam,broadcast,broadcast,year,1,%
R12_PAS,loil_shipped_exp_pao,broadcast,broadcast,year,1,%
R12_PAS,loil_shipped_exp_sas,broadcast,broadcast,year,1,%
R12_PAS,loil_shipped_exp_weu,broadcast,broadcast,year,1,%
R12_SAS,loil_shipped_exp_afr,broadcast,broadcast,year,1,%
R12_SAS,loil_shipped_exp_rcpa,broadcast,broadcast,year,1,%
R12_SAS,loil_shipped_exp_chn,broadcast,broadcast,year,1,%
R12_SAS,loil_shipped_exp_eeu,broadcast,broadcast,year,1,%
R12_SAS,loil_shipped_exp_fsu,broadcast,broadcast,year,1,%
R12_SAS,loil_shipped_exp_lam,broadcast,broadcast,year,1,%
R12_SAS,loil_shipped_exp_mea,broadcast,broadcast,year,1,%
R12_SAS,loil_shipped_exp_nam,broadcast,broadcast,year,1,%
R12_SAS,loil_shipped_exp_pao,broadcast,broadcast,year,1,%
R12_SAS,loil_shipped_exp_pas,broadcast,broadcast,year,1,%
R12_SAS,loil_shipped_exp_weu,broadcast,broadcast,year,1,%
R12_WEU,loil_shipped_exp_afr,broadcast,broadcast,year,1,%
R12_WEU,loil_shipped_exp_rcpa,broadcast,broadcast,year,1,%
R12_WEU,loil_shipped_exp_chn,broadcast,broadcast,year,1,%
R12_WEU,loil_shipped_exp_eeu,broadcast,broadcast,year,1,%
R12_WEU,loil_shipped_exp_fsu,broadcast,broadcast,year,1,%
R12_WEU,loil_shipped_exp_lam,broadcast,broadcast,year,1,%
R12_WEU,loil_shipped_exp_mea,broadcast,broadcast,year,1,%
R12_WEU,loil_shipped_exp_nam,broadcast,broadcast,year,1,%
R12_WEU,loil_shipped_exp_pao,broadcast,broadcast,year,1,%
R12_WEU,loil_shipped_exp_pas,broadcast,broadcast,year,1,%
R12_WEU,loil_shipped_exp_sas,broadcast,broadcast,year,1,%
R12_RCPA,loil_shipped_imp,broadcast,broadcast,year,1,%
R12_CHN,loil_shipped_imp,broadcast,broadcast,year,1,%
R12_EEU,loil_shipped_imp,broadcast,broadcast,year,1,%
R12_FSU,loil_shipped_imp,broadcast,broadcast,year,1,%
R12_LAM,loil_shipped_imp,broadcast,broadcast,year,1,%
R12_MEA,loil_shipped_imp,broadcast,broadcast,year,1,%
R12_NAM,loil_shipped_imp,broadcast,broadcast,year,1,%
R12_PAO,loil_shipped_imp,broadcast,broadcast,year,1,%
R12_PAS,loil_shipped_imp,broadcast,broadcast,year,1,%
R12_SAS,loil_shipped_imp,broadcast,broadcast,year,1,%
R12_WEU,loil_shipped_imp,broadcast,broadcast,year,1,%
R12_AFR,loil_shipped_imp,broadcast,broadcast,year,1,%
